#name:GRB_221
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.96
#Av_host:0.06
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 14.3967 0.0400 45.00 - AB 1 colibri
300.00 zy 14.1551 0.0401 45.00 - AB 1 colibri
350.00 r 14.5817 0.0401 45.00 - AB 1 colibri
350.00 zy 14.3656 0.0401 45.00 - AB 1 colibri
400.00 i 14.6491 0.0401 45.00 - AB 1 colibri
400.00 zy 14.5494 0.0402 45.00 - AB 1 colibri
450.00 g 15.0886 0.0401 45.00 - AB 1 colibri
450.00 zy 14.7125 0.0402 45.00 - AB 1 colibri
500.00 r 15.0752 0.0402 45.00 - AB 1 colibri
500.00 zy 14.8591 0.0402 45.00 - AB 1 colibri
550.00 i 15.0919 0.0402 45.00 - AB 1 colibri
550.00 zy 14.9922 0.0403 45.00 - AB 1 colibri
600.00 g 15.4904 0.0402 45.00 - AB 1 colibri
600.00 zy 15.1142 0.0403 45.00 - AB 1 colibri
650.00 r 15.4429 0.0402 45.00 - AB 1 colibri
650.00 zy 15.2267 0.0404 45.00 - AB 1 colibri
700.00 i 15.4308 0.0403 45.00 - AB 1 colibri
700.00 zy 15.3312 0.0404 45.00 - AB 1 colibri
750.00 g 15.8047 0.0403 45.00 - AB 1 colibri
750.00 zy 15.4286 0.0404 45.00 - AB 1 colibri
800.00 r 15.7360 0.0403 45.00 - AB 1 colibri
800.00 zy 15.5199 0.0405 45.00 - AB 1 colibri
850.00 i 15.7055 0.0404 45.00 - AB 1 colibri
850.00 zy 15.6058 0.0405 45.00 - AB 1 colibri
