#name:GRB_252
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.6
#Av_host:0.27
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 13.4026 0.0400 45.00 - AB 1 colibri
300.00 zy 12.6470 0.0400 45.00 - AB 1 colibri
350.00 r 13.4892 0.0400 45.00 - AB 1 colibri
350.00 zy 12.7695 0.0400 45.00 - AB 1 colibri
400.00 i 13.2116 0.0400 45.00 - AB 1 colibri
400.00 zy 12.8763 0.0400 45.00 - AB 1 colibri
450.00 g 14.2004 0.0401 45.00 - AB 1 colibri
450.00 zy 12.9712 0.0400 45.00 - AB 1 colibri
500.00 r 13.7763 0.0400 45.00 - AB 1 colibri
500.00 zy 13.0565 0.0400 45.00 - AB 1 colibri
550.00 i 13.4693 0.0400 45.00 - AB 1 colibri
550.00 zy 13.1340 0.0400 45.00 - AB 1 colibri
600.00 g 14.4342 0.0401 45.00 - AB 1 colibri
600.00 zy 13.2050 0.0400 45.00 - AB 1 colibri
650.00 r 13.9902 0.0401 45.00 - AB 1 colibri
650.00 zy 13.2705 0.0401 45.00 - AB 1 colibri
700.00 i 13.6665 0.0401 45.00 - AB 1 colibri
700.00 zy 13.3312 0.0401 45.00 - AB 1 colibri
750.00 g 14.6171 0.0401 45.00 - AB 1 colibri
750.00 zy 13.3879 0.0401 45.00 - AB 1 colibri
800.00 r 14.1608 0.0401 45.00 - AB 1 colibri
800.00 zy 13.4411 0.0401 45.00 - AB 1 colibri
850.00 i 13.8264 0.0401 45.00 - AB 1 colibri
850.00 zy 13.4911 0.0401 45.00 - AB 1 colibri
