#name:GRB_155
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.16
#Av_host:0.06
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 13.6263 0.0400 45.00 - AB 1 colibri
300.00 zy 13.1885 0.0400 45.00 - AB 1 colibri
350.00 r 13.8636 0.0400 45.00 - AB 1 colibri
350.00 zy 13.4589 0.0401 45.00 - AB 1 colibri
400.00 i 13.8833 0.0401 45.00 - AB 1 colibri
400.00 zy 13.6948 0.0401 45.00 - AB 1 colibri
450.00 g 14.5899 0.0401 45.00 - AB 1 colibri
450.00 zy 13.9043 0.0401 45.00 - AB 1 colibri
500.00 r 14.4972 0.0401 45.00 - AB 1 colibri
500.00 zy 14.0925 0.0401 45.00 - AB 1 colibri
550.00 i 14.4519 0.0401 45.00 - AB 1 colibri
550.00 zy 14.2635 0.0401 45.00 - AB 1 colibri
600.00 g 15.1057 0.0401 45.00 - AB 1 colibri
600.00 zy 14.4200 0.0402 45.00 - AB 1 colibri
650.00 r 14.9692 0.0401 45.00 - AB 1 colibri
650.00 zy 14.5645 0.0402 45.00 - AB 1 colibri
700.00 i 14.8870 0.0402 45.00 - AB 1 colibri
700.00 zy 14.6986 0.0402 45.00 - AB 1 colibri
750.00 g 15.5093 0.0402 45.00 - AB 1 colibri
750.00 zy 14.8236 0.0402 45.00 - AB 1 colibri
800.00 r 15.3456 0.0402 45.00 - AB 1 colibri
800.00 zy 14.9409 0.0403 45.00 - AB 1 colibri
850.00 i 15.2396 0.0402 45.00 - AB 1 colibri
850.00 zy 15.0512 0.0403 45.00 - AB 1 colibri
