#name:GRB_299
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.48
#Av_host:0.24
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 17.3012 0.0405 45.00 - AB 1 colibri
300.00 zy 16.6854 0.0419 45.00 - AB 1 colibri
350.00 r 17.3452 0.0415 45.00 - AB 1 colibri
350.00 zy 16.7764 0.0422 45.00 - AB 1 colibri
400.00 i 17.1092 0.0419 45.00 - AB 1 colibri
400.00 zy 16.8559 0.0424 45.00 - AB 1 colibri
450.00 g 17.9462 0.0426 45.00 - AB 1 colibri
450.00 zy 16.9264 0.0426 45.00 - AB 1 colibri
500.00 r 17.5587 0.0419 45.00 - AB 1 colibri
500.00 zy 16.9898 0.0429 45.00 - AB 1 colibri
550.00 i 17.3008 0.0424 45.00 - AB 1 colibri
550.00 zy 17.0474 0.0431 45.00 - AB 1 colibri
600.00 g 18.1200 0.0432 45.00 - AB 1 colibri
600.00 zy 17.1002 0.0433 45.00 - AB 1 colibri
650.00 r 17.7177 0.0423 45.00 - AB 1 colibri
650.00 zy 17.1489 0.0435 45.00 - AB 1 colibri
700.00 i 17.4475 0.0428 45.00 - AB 1 colibri
700.00 zy 17.1941 0.0438 45.00 - AB 1 colibri
750.00 g 18.2561 0.0438 45.00 - AB 1 colibri
750.00 zy 17.2362 0.0440 45.00 - AB 1 colibri
800.00 r 17.8446 0.0426 45.00 - AB 1 colibri
800.00 zy 17.2757 0.0442 45.00 - AB 1 colibri
850.00 i 17.5663 0.0433 45.00 - AB 1 colibri
850.00 zy 17.3129 0.0444 45.00 - AB 1 colibri
