#name:GRB_547
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.56
#Av_host:1.23
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 16.9595 0.0404 45.00 - AB 1 colibri
300.00 zy 15.8494 0.0407 45.00 - AB 1 colibri
350.00 r 17.2380 0.0413 45.00 - AB 1 colibri
350.00 zy 16.0269 0.0409 45.00 - AB 1 colibri
400.00 i 16.6186 0.0410 45.00 - AB 1 colibri
400.00 zy 16.1818 0.0410 45.00 - AB 1 colibri
450.00 g 18.2060 0.0436 45.00 - AB 1 colibri
450.00 zy 16.3193 0.0412 45.00 - AB 1 colibri
500.00 r 17.6540 0.0421 45.00 - AB 1 colibri
500.00 zy 16.4429 0.0414 45.00 - AB 1 colibri
550.00 i 16.9920 0.0416 45.00 - AB 1 colibri
550.00 zy 16.5552 0.0416 45.00 - AB 1 colibri
600.00 g 18.5447 0.0454 45.00 - AB 1 colibri
600.00 zy 16.6580 0.0419 45.00 - AB 1 colibri
650.00 r 17.9640 0.0430 45.00 - AB 1 colibri
650.00 zy 16.7529 0.0421 45.00 - AB 1 colibri
700.00 i 17.2778 0.0423 45.00 - AB 1 colibri
700.00 zy 16.8410 0.0424 45.00 - AB 1 colibri
750.00 g 18.8098 0.0476 45.00 - AB 1 colibri
750.00 zy 16.9231 0.0426 45.00 - AB 1 colibri
800.00 r 18.2112 0.0440 45.00 - AB 1 colibri
800.00 zy 17.0001 0.0429 45.00 - AB 1 colibri
850.00 i 17.5094 0.0431 45.00 - AB 1 colibri
850.00 zy 17.0726 0.0432 45.00 - AB 1 colibri
