#name:GRB_234
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:3.96
#Av_host:1.4
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 21.3584 0.1420 45.00 - AB 1 colibri
300.00 zy 18.6956 0.0690 45.00 - AB 1 colibri
350.00 r 21.9203 0.3149 45.00 - AB 0 colibri
350.00 zy 18.8526 0.0754 45.00 - AB 1 colibri
400.00 i 20.4301 0.1570 45.00 - AB 1 colibri
400.00 zy 18.9897 0.0820 45.00 - AB 1 colibri
450.00 g 21.9897 0.3149 45.00 - AB 0 colibri
450.00 zy 19.1114 0.0888 45.00 - AB 1 colibri
500.00 r 21.9203 0.3149 45.00 - AB 0 colibri
500.00 zy 19.2207 0.0955 45.00 - AB 1 colibri
550.00 i 20.7605 0.2031 45.00 - AB 1 colibri
550.00 zy 19.3201 0.1024 45.00 - AB 1 colibri
600.00 g 21.9897 0.3149 45.00 - AB 0 colibri
600.00 zy 19.4111 0.1093 45.00 - AB 1 colibri
650.00 r 21.9203 0.3149 45.00 - AB 0 colibri
650.00 zy 19.4951 0.1162 45.00 - AB 1 colibri
700.00 i 21.0134 0.2476 45.00 - AB 1 colibri
700.00 zy 19.5730 0.1231 45.00 - AB 1 colibri
750.00 g 21.9897 0.3149 45.00 - AB 0 colibri
750.00 zy 19.6457 0.1300 45.00 - AB 1 colibri
800.00 r 21.9203 0.3149 45.00 - AB 0 colibri
800.00 zy 19.7138 0.1369 45.00 - AB 1 colibri
850.00 i 21.2184 0.2906 45.00 - AB 1 colibri
850.00 zy 19.7779 0.1438 45.00 - AB 1 colibri
