#name:GRB_179
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.42
#Av_host:0.86
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 17.5882 0.0407 45.00 - AB 1 colibri
300.00 zy 16.5476 0.0416 45.00 - AB 1 colibri
350.00 r 17.7499 0.0423 45.00 - AB 1 colibri
350.00 zy 16.7486 0.0421 45.00 - AB 1 colibri
400.00 i 17.3553 0.0425 45.00 - AB 1 colibri
400.00 zy 16.9241 0.0426 45.00 - AB 1 colibri
450.00 g 18.9847 0.0495 45.00 - AB 1 colibri
450.00 zy 17.0799 0.0432 45.00 - AB 1 colibri
500.00 r 18.2213 0.0441 45.00 - AB 1 colibri
500.00 zy 17.2200 0.0439 45.00 - AB 1 colibri
550.00 i 17.7783 0.0443 45.00 - AB 1 colibri
550.00 zy 17.3471 0.0446 45.00 - AB 1 colibri
600.00 g 19.3685 0.0556 45.00 - AB 1 colibri
600.00 zy 17.4637 0.0454 45.00 - AB 1 colibri
650.00 r 18.5725 0.0463 45.00 - AB 1 colibri
650.00 zy 17.5711 0.0463 45.00 - AB 1 colibri
700.00 i 18.1020 0.0466 45.00 - AB 1 colibri
700.00 zy 17.6709 0.0472 45.00 - AB 1 colibri
750.00 g 19.6688 0.0628 45.00 - AB 1 colibri
750.00 zy 17.7640 0.0482 45.00 - AB 1 colibri
800.00 r 18.8525 0.0490 45.00 - AB 1 colibri
800.00 zy 17.8512 0.0493 45.00 - AB 1 colibri
850.00 i 18.3644 0.0494 45.00 - AB 1 colibri
850.00 zy 17.9332 0.0504 45.00 - AB 1 colibri
