#name:GRB_356
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.57
#Av_host:1.07
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 16.9400 0.0404 45.00 - AB 1 colibri
300.00 zy 15.8689 0.0407 45.00 - AB 1 colibri
350.00 r 17.1297 0.0412 45.00 - AB 1 colibri
350.00 zy 16.0856 0.0409 45.00 - AB 1 colibri
400.00 i 16.7003 0.0411 45.00 - AB 1 colibri
400.00 zy 16.2749 0.0412 45.00 - AB 1 colibri
450.00 g 18.4543 0.0449 45.00 - AB 1 colibri
450.00 zy 16.4429 0.0414 45.00 - AB 1 colibri
500.00 r 17.6379 0.0421 45.00 - AB 1 colibri
500.00 zy 16.5939 0.0417 45.00 - AB 1 colibri
550.00 i 17.1563 0.0420 45.00 - AB 1 colibri
550.00 zy 16.7310 0.0421 45.00 - AB 1 colibri
600.00 g 18.8680 0.0482 45.00 - AB 1 colibri
600.00 zy 16.8566 0.0424 45.00 - AB 1 colibri
650.00 r 18.0166 0.0432 45.00 - AB 1 colibri
650.00 zy 16.9725 0.0428 45.00 - AB 1 colibri
700.00 i 17.5054 0.0430 45.00 - AB 1 colibri
700.00 zy 17.0800 0.0432 45.00 - AB 1 colibri
750.00 g 19.1918 0.0524 45.00 - AB 1 colibri
750.00 zy 17.1804 0.0437 45.00 - AB 1 colibri
800.00 r 18.3185 0.0446 45.00 - AB 1 colibri
800.00 zy 17.2744 0.0442 45.00 - AB 1 colibri
850.00 i 17.7882 0.0444 45.00 - AB 1 colibri
850.00 zy 17.3629 0.0447 45.00 - AB 1 colibri
