#name:GRB_429
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.98
#Av_host:0.65
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 12.9464 0.0400 45.00 - AB 1 colibri
300.00 zy 12.0008 0.0400 45.00 - AB 1 colibri
350.00 r 13.1238 0.0400 45.00 - AB 1 colibri
350.00 zy 12.2553 0.0400 45.00 - AB 1 colibri
400.00 i 12.8750 0.0400 45.00 - AB 1 colibri
400.00 zy 12.4776 0.0400 45.00 - AB 1 colibri
450.00 g 14.4064 0.0401 45.00 - AB 1 colibri
450.00 zy 12.6748 0.0400 45.00 - AB 1 colibri
500.00 r 13.7205 0.0400 45.00 - AB 1 colibri
500.00 zy 12.8521 0.0400 45.00 - AB 1 colibri
550.00 i 13.4105 0.0400 45.00 - AB 1 colibri
550.00 zy 13.0131 0.0400 45.00 - AB 1 colibri
600.00 g 14.8922 0.0401 45.00 - AB 1 colibri
600.00 zy 13.1606 0.0400 45.00 - AB 1 colibri
650.00 r 14.1650 0.0401 45.00 - AB 1 colibri
650.00 zy 13.2966 0.0401 45.00 - AB 1 colibri
700.00 i 13.8203 0.0401 45.00 - AB 1 colibri
700.00 zy 13.4229 0.0401 45.00 - AB 1 colibri
750.00 g 15.2723 0.0402 45.00 - AB 1 colibri
750.00 zy 13.5407 0.0401 45.00 - AB 1 colibri
800.00 r 14.5195 0.0401 45.00 - AB 1 colibri
800.00 zy 13.6511 0.0401 45.00 - AB 1 colibri
850.00 i 14.1523 0.0401 45.00 - AB 1 colibri
850.00 zy 13.7550 0.0401 45.00 - AB 1 colibri
