#name:GRB_579
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.42
#Av_host:1.85
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 19.3590 0.0479 45.00 - AB 1 colibri
300.00 zy 18.2257 0.0555 45.00 - AB 1 colibri
350.00 r 19.6471 0.0645 45.00 - AB 1 colibri
350.00 zy 18.5276 0.0633 45.00 - AB 1 colibri
400.00 i 19.2862 0.0715 45.00 - AB 1 colibri
400.00 zy 18.7911 0.0728 45.00 - AB 1 colibri
450.00 g 21.0475 0.1518 45.00 - AB 1 colibri
450.00 zy 19.0249 0.0839 45.00 - AB 1 colibri
500.00 r 20.3546 0.0970 45.00 - AB 1 colibri
500.00 zy 19.2351 0.0965 45.00 - AB 1 colibri
550.00 i 19.9210 0.1074 45.00 - AB 1 colibri
550.00 zy 19.4259 0.1105 45.00 - AB 1 colibri
600.00 g 21.6233 0.2370 45.00 - AB 1 colibri
600.00 zy 19.6007 0.1257 45.00 - AB 1 colibri
650.00 r 20.8816 0.1413 45.00 - AB 1 colibri
650.00 zy 19.7620 0.1421 45.00 - AB 1 colibri
700.00 i 20.4068 0.1542 45.00 - AB 1 colibri
700.00 zy 19.9117 0.1595 45.00 - AB 1 colibri
750.00 g 21.9897 0.3149 45.00 - AB 0 colibri
750.00 zy 20.0513 0.1779 45.00 - AB 1 colibri
800.00 r 21.3017 0.1949 45.00 - AB 1 colibri
800.00 zy 20.1822 0.1972 45.00 - AB 1 colibri
850.00 i 20.8004 0.2095 45.00 - AB 1 colibri
850.00 zy 20.3053 0.2173 45.00 - AB 1 colibri
