#name:GRB_434
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.69
#Av_host:0.14
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 15.9798 0.0401 45.00 - AB 1 colibri
300.00 zy 15.6247 0.0405 45.00 - AB 1 colibri
350.00 r 16.1613 0.0404 45.00 - AB 1 colibri
350.00 zy 15.7785 0.0407 45.00 - AB 1 colibri
400.00 i 16.0616 0.0406 45.00 - AB 1 colibri
400.00 zy 15.9129 0.0408 45.00 - AB 1 colibri
450.00 g 16.5274 0.0406 45.00 - AB 1 colibri
450.00 zy 16.0321 0.0409 45.00 - AB 1 colibri
500.00 r 16.5221 0.0406 45.00 - AB 1 colibri
500.00 zy 16.1393 0.0410 45.00 - AB 1 colibri
550.00 i 16.3854 0.0408 45.00 - AB 1 colibri
550.00 zy 16.2367 0.0411 45.00 - AB 1 colibri
600.00 g 16.8212 0.0408 45.00 - AB 1 colibri
600.00 zy 16.3259 0.0412 45.00 - AB 1 colibri
650.00 r 16.7909 0.0408 45.00 - AB 1 colibri
650.00 zy 16.4081 0.0414 45.00 - AB 1 colibri
700.00 i 16.6332 0.0411 45.00 - AB 1 colibri
700.00 zy 16.4845 0.0415 45.00 - AB 1 colibri
750.00 g 17.0511 0.0410 45.00 - AB 1 colibri
750.00 zy 16.5557 0.0416 45.00 - AB 1 colibri
800.00 r 17.0053 0.0410 45.00 - AB 1 colibri
800.00 zy 16.6225 0.0418 45.00 - AB 1 colibri
850.00 i 16.8340 0.0413 45.00 - AB 1 colibri
850.00 zy 16.6853 0.0419 45.00 - AB 1 colibri
