#name:GRB_583
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.26
#Av_host:1.16
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 14.8112 0.0400 45.00 - AB 1 colibri
300.00 zy 14.2165 0.0401 45.00 - AB 1 colibri
350.00 r 15.0012 0.0401 45.00 - AB 1 colibri
350.00 zy 14.4506 0.0402 45.00 - AB 1 colibri
400.00 i 14.8982 0.0402 45.00 - AB 1 colibri
400.00 zy 14.6550 0.0402 45.00 - AB 1 colibri
450.00 g 15.8160 0.0403 45.00 - AB 1 colibri
450.00 zy 14.8363 0.0402 45.00 - AB 1 colibri
500.00 r 15.5500 0.0402 45.00 - AB 1 colibri
500.00 zy 14.9994 0.0403 45.00 - AB 1 colibri
550.00 i 15.3906 0.0403 45.00 - AB 1 colibri
550.00 zy 15.1474 0.0403 45.00 - AB 1 colibri
600.00 g 16.2627 0.0404 45.00 - AB 1 colibri
600.00 zy 15.2831 0.0404 45.00 - AB 1 colibri
650.00 r 15.9588 0.0404 45.00 - AB 1 colibri
650.00 zy 15.4082 0.0404 45.00 - AB 1 colibri
700.00 i 15.7675 0.0404 45.00 - AB 1 colibri
700.00 zy 15.5243 0.0405 45.00 - AB 1 colibri
750.00 g 16.6123 0.0406 45.00 - AB 1 colibri
750.00 zy 15.6327 0.0406 45.00 - AB 1 colibri
800.00 r 16.2848 0.0405 45.00 - AB 1 colibri
800.00 zy 15.7342 0.0406 45.00 - AB 1 colibri
850.00 i 16.0729 0.0406 45.00 - AB 1 colibri
850.00 zy 15.8297 0.0407 45.00 - AB 1 colibri
