#name:GRB_276
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.6
#Av_host:0.0
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 12.9886 0.0400 45.00 - AB 1 colibri
300.00 zy 12.8168 0.0400 45.00 - AB 1 colibri
350.00 r 13.0252 0.0400 45.00 - AB 1 colibri
350.00 zy 12.8701 0.0400 45.00 - AB 1 colibri
400.00 i 12.9891 0.0400 45.00 - AB 1 colibri
400.00 zy 12.9167 0.0400 45.00 - AB 1 colibri
450.00 g 13.2198 0.0400 45.00 - AB 1 colibri
450.00 zy 12.9581 0.0400 45.00 - AB 1 colibri
500.00 r 13.1503 0.0400 45.00 - AB 1 colibri
500.00 zy 12.9952 0.0400 45.00 - AB 1 colibri
550.00 i 13.1013 0.0400 45.00 - AB 1 colibri
550.00 zy 13.0290 0.0400 45.00 - AB 1 colibri
600.00 g 13.3217 0.0400 45.00 - AB 1 colibri
600.00 zy 13.0599 0.0400 45.00 - AB 1 colibri
650.00 r 13.2435 0.0400 45.00 - AB 1 colibri
650.00 zy 13.0885 0.0400 45.00 - AB 1 colibri
700.00 i 13.1873 0.0400 45.00 - AB 1 colibri
700.00 zy 13.1150 0.0400 45.00 - AB 1 colibri
750.00 g 13.4014 0.0400 45.00 - AB 1 colibri
750.00 zy 13.1397 0.0400 45.00 - AB 1 colibri
800.00 r 13.3179 0.0400 45.00 - AB 1 colibri
800.00 zy 13.1628 0.0400 45.00 - AB 1 colibri
850.00 i 13.2570 0.0400 45.00 - AB 1 colibri
850.00 zy 13.1846 0.0400 45.00 - AB 1 colibri
