#name:GRB_231
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.6
#Av_host:0.2
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 14.9615 0.0400 45.00 - AB 1 colibri
300.00 zy 14.7312 0.0402 45.00 - AB 1 colibri
350.00 r 15.1591 0.0402 45.00 - AB 1 colibri
350.00 zy 14.9622 0.0403 45.00 - AB 1 colibri
400.00 i 15.2421 0.0402 45.00 - AB 1 colibri
400.00 zy 15.1638 0.0403 45.00 - AB 1 colibri
450.00 g 15.7248 0.0403 45.00 - AB 1 colibri
450.00 zy 15.3427 0.0404 45.00 - AB 1 colibri
500.00 r 15.7005 0.0403 45.00 - AB 1 colibri
500.00 zy 15.5036 0.0405 45.00 - AB 1 colibri
550.00 i 15.7280 0.0404 45.00 - AB 1 colibri
550.00 zy 15.6497 0.0406 45.00 - AB 1 colibri
600.00 g 16.1656 0.0404 45.00 - AB 1 colibri
600.00 zy 15.7835 0.0407 45.00 - AB 1 colibri
650.00 r 16.1038 0.0404 45.00 - AB 1 colibri
650.00 zy 15.9069 0.0408 45.00 - AB 1 colibri
700.00 i 16.0998 0.0406 45.00 - AB 1 colibri
700.00 zy 16.0215 0.0409 45.00 - AB 1 colibri
750.00 g 16.5105 0.0405 45.00 - AB 1 colibri
750.00 zy 16.1284 0.0410 45.00 - AB 1 colibri
800.00 r 16.4255 0.0406 45.00 - AB 1 colibri
800.00 zy 16.2286 0.0411 45.00 - AB 1 colibri
850.00 i 16.4012 0.0408 45.00 - AB 1 colibri
850.00 zy 16.3228 0.0412 45.00 - AB 1 colibri
