#name:GRB_107
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.17
#Av_host:0.71
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 16.2457 0.0402 45.00 - AB 1 colibri
300.00 zy 15.4317 0.0404 45.00 - AB 1 colibri
350.00 r 16.4344 0.0406 45.00 - AB 1 colibri
350.00 zy 15.6832 0.0406 45.00 - AB 1 colibri
400.00 i 16.2356 0.0407 45.00 - AB 1 colibri
400.00 zy 15.9027 0.0408 45.00 - AB 1 colibri
450.00 g 17.5302 0.0416 45.00 - AB 1 colibri
450.00 zy 16.0974 0.0409 45.00 - AB 1 colibri
500.00 r 17.0238 0.0410 45.00 - AB 1 colibri
500.00 zy 16.2725 0.0412 45.00 - AB 1 colibri
550.00 i 16.7645 0.0412 45.00 - AB 1 colibri
550.00 zy 16.4315 0.0414 45.00 - AB 1 colibri
600.00 g 18.0100 0.0428 45.00 - AB 1 colibri
600.00 zy 16.5772 0.0417 45.00 - AB 1 colibri
650.00 r 17.4629 0.0417 45.00 - AB 1 colibri
650.00 zy 16.7116 0.0420 45.00 - AB 1 colibri
700.00 i 17.1692 0.0420 45.00 - AB 1 colibri
700.00 zy 16.8363 0.0423 45.00 - AB 1 colibri
750.00 g 18.3854 0.0445 45.00 - AB 1 colibri
750.00 zy 16.9526 0.0427 45.00 - AB 1 colibri
800.00 r 17.8129 0.0425 45.00 - AB 1 colibri
800.00 zy 17.0617 0.0432 45.00 - AB 1 colibri
850.00 i 17.4972 0.0430 45.00 - AB 1 colibri
850.00 zy 17.1643 0.0436 45.00 - AB 1 colibri
