#name:GRB_261
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.16
#Av_host:0.02
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 12.6673 0.0400 45.00 - AB 1 colibri
300.00 zy 12.4792 0.0400 45.00 - AB 1 colibri
350.00 r 12.8708 0.0400 45.00 - AB 1 colibri
350.00 zy 12.7023 0.0400 45.00 - AB 1 colibri
400.00 i 12.9751 0.0400 45.00 - AB 1 colibri
400.00 zy 12.8970 0.0400 45.00 - AB 1 colibri
450.00 g 13.3593 0.0400 45.00 - AB 1 colibri
450.00 zy 13.0699 0.0400 45.00 - AB 1 colibri
500.00 r 13.3937 0.0400 45.00 - AB 1 colibri
500.00 zy 13.2252 0.0400 45.00 - AB 1 colibri
550.00 i 13.4444 0.0400 45.00 - AB 1 colibri
550.00 zy 13.3663 0.0401 45.00 - AB 1 colibri
600.00 g 13.7850 0.0400 45.00 - AB 1 colibri
600.00 zy 13.4956 0.0401 45.00 - AB 1 colibri
650.00 r 13.7834 0.0400 45.00 - AB 1 colibri
650.00 zy 13.6148 0.0401 45.00 - AB 1 colibri
700.00 i 13.8036 0.0401 45.00 - AB 1 colibri
700.00 zy 13.7255 0.0401 45.00 - AB 1 colibri
750.00 g 14.1182 0.0401 45.00 - AB 1 colibri
750.00 zy 13.8288 0.0401 45.00 - AB 1 colibri
800.00 r 14.0940 0.0401 45.00 - AB 1 colibri
800.00 zy 13.9255 0.0401 45.00 - AB 1 colibri
850.00 i 14.0947 0.0401 45.00 - AB 1 colibri
850.00 zy 14.0166 0.0401 45.00 - AB 1 colibri
