#name:GRB_347
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.72
#Av_host:1.3
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 12.2672 0.0400 45.00 - AB 1 colibri
300.00 zy 10.9522 0.0400 45.00 - AB 1 colibri
350.00 r 12.5250 0.0400 45.00 - AB 1 colibri
350.00 zy 11.1958 0.0400 45.00 - AB 1 colibri
400.00 i 12.0142 0.0400 45.00 - AB 1 colibri
400.00 zy 11.4084 0.0400 45.00 - AB 1 colibri
450.00 g 13.9620 0.0400 45.00 - AB 1 colibri
450.00 zy 11.5971 0.0400 45.00 - AB 1 colibri
500.00 r 13.0959 0.0400 45.00 - AB 1 colibri
500.00 zy 11.7667 0.0400 45.00 - AB 1 colibri
550.00 i 12.5265 0.0400 45.00 - AB 1 colibri
550.00 zy 11.9207 0.0400 45.00 - AB 1 colibri
600.00 g 14.4268 0.0401 45.00 - AB 1 colibri
600.00 zy 12.0618 0.0400 45.00 - AB 1 colibri
650.00 r 13.5212 0.0400 45.00 - AB 1 colibri
650.00 zy 12.1920 0.0400 45.00 - AB 1 colibri
700.00 i 12.9186 0.0400 45.00 - AB 1 colibri
700.00 zy 12.3128 0.0400 45.00 - AB 1 colibri
750.00 g 14.7905 0.0401 45.00 - AB 1 colibri
750.00 zy 12.4255 0.0400 45.00 - AB 1 colibri
800.00 r 13.8603 0.0400 45.00 - AB 1 colibri
800.00 zy 12.5311 0.0400 45.00 - AB 1 colibri
850.00 i 13.2363 0.0400 45.00 - AB 1 colibri
850.00 zy 12.6305 0.0400 45.00 - AB 1 colibri
