#name:GRB_517
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.44
#Av_host:0.02
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 10.6409 0.0400 45.00 - AB 1 colibri
300.00 zy 10.5316 0.0400 45.00 - AB 1 colibri
350.00 r 10.8412 0.0400 45.00 - AB 1 colibri
350.00 zy 10.7437 0.0400 45.00 - AB 1 colibri
400.00 i 10.9739 0.0400 45.00 - AB 1 colibri
400.00 zy 10.9288 0.0400 45.00 - AB 1 colibri
450.00 g 11.2595 0.0400 45.00 - AB 1 colibri
450.00 zy 11.0931 0.0400 45.00 - AB 1 colibri
500.00 r 11.3384 0.0400 45.00 - AB 1 colibri
500.00 zy 11.2408 0.0400 45.00 - AB 1 colibri
550.00 i 11.4201 0.0400 45.00 - AB 1 colibri
550.00 zy 11.3750 0.0400 45.00 - AB 1 colibri
600.00 g 11.6642 0.0400 45.00 - AB 1 colibri
600.00 zy 11.4978 0.0400 45.00 - AB 1 colibri
650.00 r 11.7088 0.0400 45.00 - AB 1 colibri
650.00 zy 11.6112 0.0400 45.00 - AB 1 colibri
700.00 i 11.7616 0.0400 45.00 - AB 1 colibri
700.00 zy 11.7164 0.0400 45.00 - AB 1 colibri
750.00 g 11.9809 0.0400 45.00 - AB 1 colibri
750.00 zy 11.8146 0.0400 45.00 - AB 1 colibri
800.00 r 12.0041 0.0400 45.00 - AB 1 colibri
800.00 zy 11.9066 0.0400 45.00 - AB 1 colibri
850.00 i 12.0383 0.0400 45.00 - AB 1 colibri
850.00 zy 11.9931 0.0400 45.00 - AB 1 colibri
