#name:GRB_556
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:4.0
#Av_host:0.51
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 16.5827 0.0402 45.00 - AB 1 colibri
300.00 zy 15.2565 0.0404 45.00 - AB 1 colibri
350.00 r 16.7211 0.0408 45.00 - AB 1 colibri
350.00 zy 15.3538 0.0404 45.00 - AB 1 colibri
400.00 i 15.9325 0.0405 45.00 - AB 1 colibri
400.00 zy 15.4388 0.0404 45.00 - AB 1 colibri
450.00 g 18.3792 0.0444 45.00 - AB 1 colibri
450.00 zy 15.5142 0.0405 45.00 - AB 1 colibri
500.00 r 16.9492 0.0410 45.00 - AB 1 colibri
500.00 zy 15.5820 0.0405 45.00 - AB 1 colibri
550.00 i 16.1373 0.0406 45.00 - AB 1 colibri
550.00 zy 15.6435 0.0406 45.00 - AB 1 colibri
600.00 g 18.5650 0.0456 45.00 - AB 1 colibri
600.00 zy 15.7000 0.0406 45.00 - AB 1 colibri
650.00 r 17.1193 0.0412 45.00 - AB 1 colibri
650.00 zy 15.7520 0.0406 45.00 - AB 1 colibri
700.00 i 16.2940 0.0407 45.00 - AB 1 colibri
700.00 zy 15.8003 0.0407 45.00 - AB 1 colibri
750.00 g 18.7104 0.0467 45.00 - AB 1 colibri
750.00 zy 15.8454 0.0407 45.00 - AB 1 colibri
800.00 r 17.2549 0.0413 45.00 - AB 1 colibri
800.00 zy 15.8876 0.0407 45.00 - AB 1 colibri
850.00 i 16.4211 0.0408 45.00 - AB 1 colibri
850.00 zy 15.9274 0.0408 45.00 - AB 1 colibri
