#name:GRB_218
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:3.14
#Av_host:0.79
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 18.8417 0.0438 45.00 - AB 1 colibri
300.00 zy 17.5631 0.0462 45.00 - AB 1 colibri
350.00 r 19.0754 0.0519 45.00 - AB 1 colibri
350.00 zy 17.7878 0.0485 45.00 - AB 1 colibri
400.00 i 18.4659 0.0508 45.00 - AB 1 colibri
400.00 zy 17.9839 0.0511 45.00 - AB 1 colibri
450.00 g 20.8759 0.1334 45.00 - AB 1 colibri
450.00 zy 18.1579 0.0541 45.00 - AB 1 colibri
500.00 r 19.6021 0.0632 45.00 - AB 1 colibri
500.00 zy 18.3144 0.0575 45.00 - AB 1 colibri
550.00 i 18.9385 0.0602 45.00 - AB 1 colibri
550.00 zy 18.4565 0.0612 45.00 - AB 1 colibri
600.00 g 21.3047 0.1850 45.00 - AB 1 colibri
600.00 zy 18.5867 0.0652 45.00 - AB 1 colibri
650.00 r 19.9944 0.0774 45.00 - AB 1 colibri
650.00 zy 18.7068 0.0694 45.00 - AB 1 colibri
700.00 i 19.3002 0.0721 45.00 - AB 1 colibri
700.00 zy 18.8182 0.0739 45.00 - AB 1 colibri
750.00 g 21.6402 0.2402 45.00 - AB 1 colibri
750.00 zy 18.9222 0.0787 45.00 - AB 1 colibri
800.00 r 20.3073 0.0940 45.00 - AB 1 colibri
800.00 zy 19.0196 0.0836 45.00 - AB 1 colibri
850.00 i 19.5933 0.0860 45.00 - AB 1 colibri
850.00 zy 19.1113 0.0887 45.00 - AB 1 colibri
