#name:GRB_55
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:6.32
#Av_host:0.24
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 19.3775 0.0481 45.00 - AB 1 colibri
300.00 zy 15.2277 0.0404 45.00 - AB 1 colibri
350.00 r 21.9203 0.3149 45.00 - AB 0 colibri
350.00 zy 15.5217 0.0405 45.00 - AB 1 colibri
400.00 i 18.5136 0.0515 45.00 - AB 1 colibri
400.00 zy 15.7783 0.0407 45.00 - AB 1 colibri
450.00 g 21.9897 0.3149 45.00 - AB 0 colibri
450.00 zy 16.0060 0.0408 45.00 - AB 1 colibri
500.00 r 21.9203 0.3149 45.00 - AB 0 colibri
500.00 zy 16.2107 0.0411 45.00 - AB 1 colibri
550.00 i 19.1318 0.0659 45.00 - AB 1 colibri
550.00 zy 16.3966 0.0414 45.00 - AB 1 colibri
600.00 g 21.9897 0.3149 45.00 - AB 0 colibri
600.00 zy 16.5669 0.0417 45.00 - AB 1 colibri
650.00 r 21.9203 0.3149 45.00 - AB 0 colibri
650.00 zy 16.7239 0.0420 45.00 - AB 1 colibri
700.00 i 19.6049 0.0866 45.00 - AB 1 colibri
700.00 zy 16.8697 0.0425 45.00 - AB 1 colibri
750.00 g 21.9897 0.3149 45.00 - AB 0 colibri
750.00 zy 17.0057 0.0429 45.00 - AB 1 colibri
800.00 r 21.9203 0.3149 45.00 - AB 0 colibri
800.00 zy 17.1331 0.0435 45.00 - AB 1 colibri
850.00 i 19.9883 0.1127 45.00 - AB 1 colibri
850.00 zy 17.2530 0.0441 45.00 - AB 1 colibri
