#name:GRB_194
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.59
#Av_host:0.02
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 9.7231 0.0400 45.00 - AB 1 colibri
300.00 zy 9.2101 0.0400 45.00 - AB 1 colibri
350.00 r 9.8486 0.0400 45.00 - AB 1 colibri
350.00 zy 9.3702 0.0400 45.00 - AB 1 colibri
400.00 i 9.7338 0.0400 45.00 - AB 1 colibri
400.00 zy 9.5100 0.0400 45.00 - AB 1 colibri
450.00 g 10.4420 0.0400 45.00 - AB 1 colibri
450.00 zy 9.6341 0.0400 45.00 - AB 1 colibri
500.00 r 10.2241 0.0400 45.00 - AB 1 colibri
500.00 zy 9.7457 0.0400 45.00 - AB 1 colibri
550.00 i 10.0708 0.0400 45.00 - AB 1 colibri
550.00 zy 9.8470 0.0400 45.00 - AB 1 colibri
600.00 g 10.7477 0.0400 45.00 - AB 1 colibri
600.00 zy 9.9399 0.0400 45.00 - AB 1 colibri
650.00 r 10.5039 0.0400 45.00 - AB 1 colibri
650.00 zy 10.0255 0.0400 45.00 - AB 1 colibri
700.00 i 10.3287 0.0400 45.00 - AB 1 colibri
700.00 zy 10.1050 0.0400 45.00 - AB 1 colibri
750.00 g 10.9870 0.0400 45.00 - AB 1 colibri
750.00 zy 10.1791 0.0400 45.00 - AB 1 colibri
800.00 r 10.7270 0.0400 45.00 - AB 1 colibri
800.00 zy 10.2486 0.0400 45.00 - AB 1 colibri
850.00 i 10.5378 0.0400 45.00 - AB 1 colibri
850.00 zy 10.3140 0.0400 45.00 - AB 1 colibri
