#name:GRB_490
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.82
#Av_host:1.0
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 19.4060 0.0484 45.00 - AB 1 colibri
300.00 zy 18.4919 0.0622 45.00 - AB 1 colibri
350.00 r 19.5763 0.0624 45.00 - AB 1 colibri
350.00 zy 18.7086 0.0695 45.00 - AB 1 colibri
400.00 i 19.2881 0.0716 45.00 - AB 1 colibri
400.00 zy 18.8979 0.0775 45.00 - AB 1 colibri
450.00 g 20.6560 0.1136 45.00 - AB 1 colibri
450.00 zy 19.0659 0.0861 45.00 - AB 1 colibri
500.00 r 20.0845 0.0817 45.00 - AB 1 colibri
500.00 zy 19.2169 0.0953 45.00 - AB 1 colibri
550.00 i 19.7442 0.0950 45.00 - AB 1 colibri
550.00 zy 19.3540 0.1049 45.00 - AB 1 colibri
600.00 g 21.0697 0.1544 45.00 - AB 1 colibri
600.00 zy 19.4796 0.1149 45.00 - AB 1 colibri
650.00 r 20.4632 0.1045 45.00 - AB 1 colibri
650.00 zy 19.5955 0.1252 45.00 - AB 1 colibri
700.00 i 20.0933 0.1216 45.00 - AB 1 colibri
700.00 zy 19.7030 0.1358 45.00 - AB 1 colibri
750.00 g 21.3935 0.1982 45.00 - AB 1 colibri
750.00 zy 19.8034 0.1467 45.00 - AB 1 colibri
800.00 r 20.7651 0.1296 45.00 - AB 1 colibri
800.00 zy 19.8974 0.1577 45.00 - AB 1 colibri
850.00 i 20.3761 0.1506 45.00 - AB 1 colibri
850.00 zy 19.9859 0.1690 45.00 - AB 1 colibri
