#name:GRB_463
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:2.03
#Av_host:0.04
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 16.1952 0.0402 45.00 - AB 1 colibri
300.00 zy 16.0989 0.0409 45.00 - AB 1 colibri
350.00 r 16.3990 0.0405 45.00 - AB 1 colibri
350.00 zy 16.3172 0.0412 45.00 - AB 1 colibri
400.00 i 16.5437 0.0410 45.00 - AB 1 colibri
400.00 zy 16.5078 0.0415 45.00 - AB 1 colibri
450.00 g 16.8303 0.0408 45.00 - AB 1 colibri
450.00 zy 16.6770 0.0419 45.00 - AB 1 colibri
500.00 r 16.9109 0.0409 45.00 - AB 1 colibri
500.00 zy 16.8291 0.0423 45.00 - AB 1 colibri
550.00 i 17.0031 0.0416 45.00 - AB 1 colibri
550.00 zy 16.9672 0.0428 45.00 - AB 1 colibri
600.00 g 17.2470 0.0412 45.00 - AB 1 colibri
600.00 zy 17.0938 0.0433 45.00 - AB 1 colibri
650.00 r 17.2923 0.0414 45.00 - AB 1 colibri
650.00 zy 17.2105 0.0439 45.00 - AB 1 colibri
700.00 i 17.3547 0.0425 45.00 - AB 1 colibri
700.00 zy 17.3188 0.0445 45.00 - AB 1 colibri
750.00 g 17.5732 0.0417 45.00 - AB 1 colibri
750.00 zy 17.4199 0.0451 45.00 - AB 1 colibri
800.00 r 17.5964 0.0420 45.00 - AB 1 colibri
800.00 zy 17.5146 0.0458 45.00 - AB 1 colibri
850.00 i 17.6396 0.0436 45.00 - AB 1 colibri
850.00 zy 17.6037 0.0466 45.00 - AB 1 colibri
