#name:GRB_543
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.29
#Av_host:0.62
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 13.6972 0.0400 45.00 - AB 1 colibri
300.00 zy 12.9411 0.0400 45.00 - AB 1 colibri
350.00 r 13.8572 0.0400 45.00 - AB 1 colibri
350.00 zy 13.1374 0.0400 45.00 - AB 1 colibri
400.00 i 13.6390 0.0401 45.00 - AB 1 colibri
400.00 zy 13.3088 0.0401 45.00 - AB 1 colibri
450.00 g 14.7002 0.0401 45.00 - AB 1 colibri
450.00 zy 13.4610 0.0401 45.00 - AB 1 colibri
500.00 r 14.3175 0.0401 45.00 - AB 1 colibri
500.00 zy 13.5977 0.0401 45.00 - AB 1 colibri
550.00 i 14.0521 0.0401 45.00 - AB 1 colibri
550.00 zy 13.7219 0.0401 45.00 - AB 1 colibri
600.00 g 15.0750 0.0401 45.00 - AB 1 colibri
600.00 zy 13.8357 0.0401 45.00 - AB 1 colibri
650.00 r 14.6605 0.0401 45.00 - AB 1 colibri
650.00 zy 13.9407 0.0401 45.00 - AB 1 colibri
700.00 i 14.3682 0.0401 45.00 - AB 1 colibri
700.00 zy 14.0381 0.0401 45.00 - AB 1 colibri
750.00 g 15.3682 0.0402 45.00 - AB 1 colibri
750.00 zy 14.1290 0.0401 45.00 - AB 1 colibri
800.00 r 14.9339 0.0401 45.00 - AB 1 colibri
800.00 zy 14.2141 0.0401 45.00 - AB 1 colibri
850.00 i 14.6244 0.0401 45.00 - AB 1 colibri
850.00 zy 14.2943 0.0401 45.00 - AB 1 colibri
