#name:GRB_229
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.03
#Av_host:0.3
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 14.6568 0.0400 45.00 - AB 1 colibri
300.00 zy 14.2266 0.0401 45.00 - AB 1 colibri
350.00 r 14.7685 0.0401 45.00 - AB 1 colibri
350.00 zy 14.3867 0.0402 45.00 - AB 1 colibri
400.00 i 14.6984 0.0401 45.00 - AB 1 colibri
400.00 zy 14.5265 0.0402 45.00 - AB 1 colibri
450.00 g 15.3568 0.0402 45.00 - AB 1 colibri
450.00 zy 14.6506 0.0402 45.00 - AB 1 colibri
500.00 r 15.1440 0.0402 45.00 - AB 1 colibri
500.00 zy 14.7622 0.0402 45.00 - AB 1 colibri
550.00 i 15.0354 0.0402 45.00 - AB 1 colibri
550.00 zy 14.8635 0.0402 45.00 - AB 1 colibri
600.00 g 15.6625 0.0402 45.00 - AB 1 colibri
600.00 zy 14.9564 0.0403 45.00 - AB 1 colibri
650.00 r 15.4238 0.0402 45.00 - AB 1 colibri
650.00 zy 15.0420 0.0403 45.00 - AB 1 colibri
700.00 i 15.2934 0.0403 45.00 - AB 1 colibri
700.00 zy 15.1215 0.0403 45.00 - AB 1 colibri
750.00 g 15.9018 0.0403 45.00 - AB 1 colibri
750.00 zy 15.1957 0.0403 45.00 - AB 1 colibri
800.00 r 15.6470 0.0403 45.00 - AB 1 colibri
800.00 zy 15.2651 0.0404 45.00 - AB 1 colibri
850.00 i 15.5024 0.0403 45.00 - AB 1 colibri
850.00 zy 15.3305 0.0404 45.00 - AB 1 colibri
