#name:GRB_289
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.58
#Av_host:0.26
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 14.9447 0.0400 45.00 - AB 1 colibri
300.00 zy 14.3250 0.0401 45.00 - AB 1 colibri
350.00 r 15.0981 0.0402 45.00 - AB 1 colibri
350.00 zy 14.5182 0.0402 45.00 - AB 1 colibri
400.00 i 14.9542 0.0402 45.00 - AB 1 colibri
400.00 zy 14.6868 0.0402 45.00 - AB 1 colibri
450.00 g 15.8368 0.0403 45.00 - AB 1 colibri
450.00 zy 14.8365 0.0402 45.00 - AB 1 colibri
500.00 r 15.5510 0.0402 45.00 - AB 1 colibri
500.00 zy 14.9711 0.0403 45.00 - AB 1 colibri
550.00 i 15.3607 0.0403 45.00 - AB 1 colibri
550.00 zy 15.0933 0.0403 45.00 - AB 1 colibri
600.00 g 16.2055 0.0404 45.00 - AB 1 colibri
600.00 zy 15.2053 0.0403 45.00 - AB 1 colibri
650.00 r 15.8884 0.0403 45.00 - AB 1 colibri
650.00 zy 15.3085 0.0404 45.00 - AB 1 colibri
700.00 i 15.6718 0.0404 45.00 - AB 1 colibri
700.00 zy 15.4044 0.0404 45.00 - AB 1 colibri
750.00 g 16.4941 0.0405 45.00 - AB 1 colibri
750.00 zy 15.4938 0.0405 45.00 - AB 1 colibri
800.00 r 16.1575 0.0404 45.00 - AB 1 colibri
800.00 zy 15.5776 0.0405 45.00 - AB 1 colibri
850.00 i 15.9239 0.0405 45.00 - AB 1 colibri
850.00 zy 15.6565 0.0406 45.00 - AB 1 colibri
