#name:GRB_6
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.06
#Av_host:0.0
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 9.5864 0.0400 45.00 - AB 1 colibri
300.00 zy 9.3586 0.0400 45.00 - AB 1 colibri
350.00 r 9.8119 0.0400 45.00 - AB 1 colibri
350.00 zy 9.6053 0.0400 45.00 - AB 1 colibri
400.00 i 9.9171 0.0400 45.00 - AB 1 colibri
400.00 zy 9.8206 0.0400 45.00 - AB 1 colibri
450.00 g 10.3606 0.0400 45.00 - AB 1 colibri
450.00 zy 10.0118 0.0400 45.00 - AB 1 colibri
500.00 r 10.3902 0.0400 45.00 - AB 1 colibri
500.00 zy 10.1836 0.0400 45.00 - AB 1 colibri
550.00 i 10.4361 0.0400 45.00 - AB 1 colibri
550.00 zy 10.3396 0.0400 45.00 - AB 1 colibri
600.00 g 10.8314 0.0400 45.00 - AB 1 colibri
600.00 zy 10.4825 0.0400 45.00 - AB 1 colibri
650.00 r 10.8211 0.0400 45.00 - AB 1 colibri
650.00 zy 10.6144 0.0400 45.00 - AB 1 colibri
700.00 i 10.8332 0.0400 45.00 - AB 1 colibri
700.00 zy 10.7367 0.0400 45.00 - AB 1 colibri
750.00 g 11.1998 0.0400 45.00 - AB 1 colibri
750.00 zy 10.8509 0.0400 45.00 - AB 1 colibri
800.00 r 11.1646 0.0400 45.00 - AB 1 colibri
800.00 zy 10.9579 0.0400 45.00 - AB 1 colibri
850.00 i 11.1551 0.0400 45.00 - AB 1 colibri
850.00 zy 11.0586 0.0400 45.00 - AB 1 colibri
