#name:GRB_124
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:1.0
#Av_host:0.6
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 17.5003 0.0407 45.00 - AB 1 colibri
300.00 zy 16.9073 0.0426 45.00 - AB 1 colibri
350.00 r 17.6332 0.0420 45.00 - AB 1 colibri
350.00 zy 17.1194 0.0434 45.00 - AB 1 colibri
400.00 i 17.5362 0.0432 45.00 - AB 1 colibri
400.00 zy 17.3045 0.0444 45.00 - AB 1 colibri
450.00 g 18.5083 0.0452 45.00 - AB 1 colibri
450.00 zy 17.4688 0.0455 45.00 - AB 1 colibri
500.00 r 18.1303 0.0437 45.00 - AB 1 colibri
500.00 zy 17.6165 0.0467 45.00 - AB 1 colibri
550.00 i 17.9824 0.0456 45.00 - AB 1 colibri
550.00 zy 17.7507 0.0481 45.00 - AB 1 colibri
600.00 g 18.9130 0.0487 45.00 - AB 1 colibri
600.00 zy 17.8736 0.0496 45.00 - AB 1 colibri
650.00 r 18.5007 0.0458 45.00 - AB 1 colibri
650.00 zy 17.9869 0.0512 45.00 - AB 1 colibri
700.00 i 18.3239 0.0489 45.00 - AB 1 colibri
700.00 zy 18.0921 0.0529 45.00 - AB 1 colibri
750.00 g 19.2297 0.0531 45.00 - AB 1 colibri
750.00 zy 18.1903 0.0548 45.00 - AB 1 colibri
800.00 r 18.7961 0.0483 45.00 - AB 1 colibri
800.00 zy 18.2823 0.0568 45.00 - AB 1 colibri
850.00 i 18.6006 0.0529 45.00 - AB 1 colibri
850.00 zy 18.3688 0.0588 45.00 - AB 1 colibri
