#name:GRB_88
#type:lc
#RA_J2000:0
#DEC_J2000:0
#MW_corrected:1
#time_unit:s 
#z:0.8
#Av_host:1.37
time_since_burst band flux flux_err Texp zp flux_unit detection telescope
300.00 gri 20.3290 0.0700 45.00 - AB 1 colibri
300.00 zy 19.1330 0.0900 45.00 - AB 1 colibri
350.00 r 20.4872 0.1062 45.00 - AB 1 colibri
350.00 zy 19.3042 0.1013 45.00 - AB 1 colibri
400.00 i 19.9877 0.1126 45.00 - AB 1 colibri
400.00 zy 19.4536 0.1127 45.00 - AB 1 colibri
450.00 g 21.7388 0.2593 45.00 - AB 1 colibri
450.00 zy 19.5862 0.1243 45.00 - AB 1 colibri
500.00 r 20.8885 0.1421 45.00 - AB 1 colibri
500.00 zy 19.7055 0.1361 45.00 - AB 1 colibri
550.00 i 20.3478 0.1473 45.00 - AB 1 colibri
550.00 zy 19.8138 0.1478 45.00 - AB 1 colibri
600.00 g 21.9897 0.3149 45.00 - AB 0 colibri
600.00 zy 19.9130 0.1596 45.00 - AB 1 colibri
650.00 r 21.1875 0.1784 45.00 - AB 1 colibri
650.00 zy 20.0045 0.1715 45.00 - AB 1 colibri
700.00 i 20.6235 0.1824 45.00 - AB 1 colibri
700.00 zy 20.0894 0.1833 45.00 - AB 1 colibri
750.00 g 21.9897 0.3149 45.00 - AB 0 colibri
750.00 zy 20.1687 0.1951 45.00 - AB 1 colibri
800.00 r 21.4260 0.2147 45.00 - AB 1 colibri
800.00 zy 20.2429 0.2068 45.00 - AB 1 colibri
850.00 i 20.8469 0.2173 45.00 - AB 1 colibri
850.00 zy 20.3128 0.2186 45.00 - AB 1 colibri
