name z_sim Av_host_sim ext_law best_z best_Av best_slope best_scaling best_NHx zphot_68 zphot_68_sup zphot_68_inf zphot_95 zphot_95_sup zphot_95_inf zphot_99 zphot_99_sup zphot_99_inf Av_68 Av_68_sup Av_68_inf Av_95 Av_95_sup Av_95_inf Av_99 Av_99_sup Av_99_inf beta_68 beta_68_sup beta_68_inf beta_95 beta_95_sup beta_95_inf beta_99 beta_99_sup beta_99_inf norm_68 norm_68_sup norm_68_inf norm_95 norm_95_sup norm_95_inf norm_99 norm_99_sup norm_99_inf NHx_68 NHx_68_sup NHx_68_inf NHx_95 NHx_95_sup NHx_95_inf NHx_99 NHx_99_sup NHx_99_inf best_chi2 mean_proba sum_proba mean_acc nb_bands nb_detection band_detected bic bic2 chi2_reduced
GRB050904 -99.0 -99.0 nodust 6.585984746033696 0.0 1.4942438953641615 0.9843487848494175 -1.0 6.576573503230687 0.08105799321199925 0.08979568296439044 6.576573503230687 0.16615353475814754 0.2517927908570048 6.576573503230687 0.2891407227973657 4.848535768579541 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.4969051616993971 0.09641122886892539 0.09241769325793858 1.4969051616993971 0.2510856147228311 0.1810953278263474 1.4969051616993971 0.6744070637183348 0.5618425579509048 0.9830043421772516 0.03751200568994806 0.03604490937336147 0.9830043421772516 0.10086880926755049 0.07288501116690749 0.9830043421772516 7.942636103324826 0.7663079270295765 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.271540356511477 0.026731758336687814 523.9424633990811 0.34748000000000007 8 6 IIzJHKs 11.506690723646646 11.509864981550983 0.7530771937873538
GRB050904 -99.0 -99.0 lmc 6.5221925246241845 0.13411890669242754 1.2144060790682216 1.476068019559594 -1.0 6.357784666824056 0.23916966152619334 5.955727868943305 6.357784666824056 1.7978191845065634 6.278055955867028 6.357784666824056 2.1763729711551374 6.328894387325969 0.6286085207569562 3.594451073770952 0.27580151232018657 0.6286085207569562 7.786969502268401 0.44062627477144367 0.6286085207569562 9.189574102460826 0.554157658718071 0.5579181927767991 0.4129322525302238 0.3580024877137371 0.5579181927767991 1.3437166165628929 0.5330505130514283 0.5579181927767991 2.120577378922609 0.5452812365149252 4.311852701368896 2.822164964909124 1.8688257432994586 4.311852701368896 4.881543081958221 2.839260023835185 4.311852701368896 5.644913509786824 3.2653826327941715 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.612104857350353 0.004398742693864425 87.9748538772885 0.048920000000000005 8 6 IIzJHKs 12.9262923851337 12.929871024069696 0.6588721224786218
